configuracion,idx_original,clase_objetivo,es_semilla_valida,k,radio_percentil_distancias,umbral_densidad,radio_percentil_riesgos,umbral_entropia,umbral_riesgo,entropia,criterio_pureza,proporcion_min,proporcion_min_valor,densidad,densidad_valor,riesgo,riesgo_valor,pasa_pureza,pasa_densidad,pasa_riesgo,vecinos_validos_por_percentil,synthetics_from_this_seed,cant_vecinos_en_p_elegido,cant_min_en_p_elegido
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4596,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,2/7,0.2857142857142857,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,2
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4389,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,2/7,0.2857142857142857,4/7,0.5714285714285714,0/7,0.0,False,True,True,4,0,4,2
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4480,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,4/7,0.5714285714285714,3/7,0.42857142857142855,0/7,0.0,True,False,True,3,0,3,3
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4355,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,2/7,0.2857142857142857,3/7,0.42857142857142855,0/7,0.0,False,False,True,3,0,3,0
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4737,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,1/7,0.14285714285714285,4/7,0.5714285714285714,0/7,0.0,False,True,True,4,0,4,0
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4565,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,2/7,0.2857142857142857,6/7,0.8571428571428571,0/7,0.0,False,True,True,6,0,6,2
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4718,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,3/7,0.42857142857142855,7/7,1.0,0/7,0.0,False,True,True,7,0,7,3
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4448,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,3/7,0.42857142857142855,7/7,1.0,4/7,0.5714285714285714,False,True,False,7,0,7,3
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4501,Heat Dissipation Failure,True,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,5/7,0.7142857142857143,7/7,1.0,0/7,0.0,True,True,True,7,313,7,5
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4768,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,2/7,0.2857142857142857,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,2
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4391,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,0/7,0.0,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,0
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4119,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,1/7,0.14285714285714285,7/7,1.0,0/7,0.0,False,True,True,7,0,7,1
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4729,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,2/7,0.2857142857142857,0/7,0.0,0/7,0.0,False,False,True,0,0,0,0
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4138,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,3/7,0.42857142857142855,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,3
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4527,Heat Dissipation Failure,True,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,4/7,0.5714285714285714,7/7,1.0,3/7,0.42857142857142855,True,True,True,7,348,7,4
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4844,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,3/7,0.42857142857142855,7/7,1.0,0/7,0.0,False,True,True,7,0,7,3
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4370,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,2/7,0.2857142857142857,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,2
PRD85_PR50_CPprop_UD050_UR055_Upp045_I0,4182,Heat Dissipation Failure,False,7,0.4416829850559673,0.5,0.32370553082549314,,0.55,,proporcion,3/7,0.42857142857142855,7/7,1.0,4/7,0.5714285714285714,False,True,False,7,0,7,3
