0,1,2,3,4,Failure Type
0.09374583,0.7391166,-0.7436919,0.5555556,0.73394495,No Failure
-0.124997616,-0.34783128,-0.5471448,0.13333356,1.0366973,Tool Wear Failure
0.53124225,-0.21738957,-0.35059762,0.6592594,0.9724771,No Failure
0.09374583,-0.086961135,0.34528553,-0.26666656,-0.33027524,No Failure
-0.6249976,-0.9565194,-0.66401064,1.1111112,-0.6055046,No Failure
-0.3124988,-0.69564927,0.19654715,0.49629635,0.7522936,No Failure
-0.093755364,-0.3912986,-0.3559097,0.18518518,0.027522936,No Failure
1.1562399,0.9999867,0.5046481,-0.49629608,0.8715596,No Failure
0.8124988,0.91303885,-0.6693227,0.9407408,0.51376146,No Failure
0.43749642,0.17390901,-0.19123507,0.5925926,0.74311924,No Failure
-0.8750024,-0.9565194,0.6693227,-0.7333332,-0.25688073,No Failure
-0.6562494,-1.173909,-0.20717132,0.47407418,0.6788991,No Failure
-0.6249976,-0.086961135,0.97742367,-0.8148147,-0.44036698,No Failure
-0.18750119,-0.43477914,-0.4621514,0.67407423,-0.9174312,No Failure
0.5,0.17390901,-0.7861886,0.73333347,0.559633,No Failure
0.5937458,0.17390901,0.34528553,-0.2962963,0.14678898,No Failure
0.3437506,0.13042843,0.06905711,-0.1259257,-0.5229358,No Failure
-0.5625036,-0.21738957,-0.17529881,1.088889,0.7614679,No Failure
0.0,0.6086882,-0.16467464,0.5259261,0.853211,No Failure
0.124997616,0.30433744,-0.7861886,0.86666673,0.44954127,No Failure
0.124997616,0.7825972,0.047808766,0.32592604,-0.7155963,No Failure
0.0,0.6086882,3.803453,-1.711111,0.13761468,No Failure
0.09374583,-0.21738957,-0.6533865,1.0666667,0.12844037,No Failure
-0.4687482,-0.13044171,-0.70119524,1.1777779,-0.9908257,No Failure
0.06249404,0.7391166,2.6666667,-1.5185183,-0.88073397,No Failure
-0.37500238,-0.13044171,-0.48339975,1.2,-0.22018349,No Failure
-0.37500238,0.0,0.45152724,-0.7333332,0.49541286,No Failure
-0.90624464,-0.65216875,0.7118194,-0.6518518,0.7706422,No Failure
0.1562494,-0.3043507,0.80743694,-0.54074067,-0.4678899,No Failure
-0.8124988,-0.69564927,0.23373175,0.022222448,0.19266056,No Failure
0.18750119,-0.21738957,-0.91899073,1.0518519,-0.25688073,No Failure
-0.03125179,0.521727,1.0677291,-0.71851844,-0.21100917,No Failure
0.21874344,0.9565062,1.8911023,-1.0222222,0.33027524,No Failure
